SEXO,POSSUI_CARRO,POSSUI_IMOVEL,QTD_FILHOS,RENDA_ANUAL,TIPO_RENDA,ESCOLARIDADE,ESTADO_CIVIL,TIPO_MORADIA,DIAS_EMPREGADO,TAMANHO_FAMILIA,IDADE,ROTULO
F,Sim,Não,3,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4478,5.0,37.0,BOM
F,Sim,Não,3,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4478,5.0,37.0,BOM
F,Sim,Não,3,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4478,5.0,37.0,BOM
F,Sim,Não,3,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4478,5.0,37.0,BOM
F,Sim,Não,3,135000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,4478,5.0,37.0,BOM
M,Não,Não,2,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,399,4.0,41.0,BOM
M,Não,Não,2,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,399,4.0,41.0,BOM
F,Não,Não,0,67500.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,368,2.0,35.0,BOM
M,Sim,Não,0,99000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1252,2.0,58.0,BOM
M,Sim,Não,0,99000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1252,2.0,58.0,BOM
M,Sim,Não,0,99000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1252,2.0,58.0,BOM
M,Não,Não,0,225000.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,276,2.0,27.0,BOM
M,Não,Não,0,225000.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,276,2.0,27.0,BOM
M,Não,Não,0,225000.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,276,2.0,27.0,BOM
M,Não,Não,0,225000.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,276,2.0,27.0,BOM
M,Não,Não,0,225000.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,276,2.0,27.0,BOM
M,Não,Não,0,225000.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,276,2.0,27.0,BOM
F,Não,Não,0,211500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,276,2.0,44.0,BOM
F,Não,Não,0,211500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,276,2.0,44.0,BOM
F,Não,Não,0,211500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,276,2.0,44.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3900,2.0,45.0,BOM
F,Não,Não,1,112500.0,Representate comercial,Graduação completa,Divorciado,Casa / Apartamento,2833,2.0,40.0,BOM
F,Não,Não,1,112500.0,Representate comercial,Graduação completa,Divorciado,Casa / Apartamento,2833,2.0,40.0,BOM
F,Não,Não,1,112500.0,Representate comercial,Graduação completa,Divorciado,Casa / Apartamento,2833,2.0,40.0,BOM
F,Não,Não,1,112500.0,Representate comercial,Graduação completa,Divorciado,Casa / Apartamento,2833,2.0,40.0,BOM
F,Não,Não,1,112500.0,Representate comercial,Graduação completa,Divorciado,Casa / Apartamento,2833,2.0,40.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Habitação popular,978,2.0,48.0,BOM
F,Sim,Não,0,72000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Sim,Não,0,72000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Sim,Não,0,72000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Sim,Não,0,72000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
F,Sim,Não,0,81000.0,Representate comercial,Graduação incompleta,Casado,Casa / Apartamento,2347,2.0,48.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
M,Sim,Não,0,112500.0,Pensão/Aposentadoria,Licenciatura,Casado no civil,Casa / Apartamento,-365243,2.0,60.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação completa,Viúvo,Casa / Apartamento,6608,1.0,55.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação completa,Viúvo,Casa / Apartamento,6608,1.0,55.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação completa,Viúvo,Casa / Apartamento,6608,1.0,55.0,BOM
M,Não,Não,1,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2347,3.0,43.0,BOM
M,Não,Não,1,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,2347,3.0,43.0,BOM
M,Sim,Não,0,99000.0,Servidor público,Licenciatura,Casado,Casa / Apartamento,521,2.0,53.0,BOM
F,Não,Não,0,67500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Habitação popular,-365243,1.0,60.0,BOM
F,Não,Não,0,67500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Habitação popular,-365243,1.0,60.0,BOM
F,Não,Não,0,67500.0,Pensão/Aposentadoria,Licenciatura,Viúvo,Habitação popular,-365243,1.0,60.0,BOM
M,Não,Não,0,112500.0,Trabalho,Licenciatura,Casado no civil,Apartamento alugado,2530,2.0,40.0,BOM
M,Não,Não,0,112500.0,Trabalho,Licenciatura,Casado no civil,Apartamento alugado,2530,2.0,40.0,BOM
M,Não,Não,0,112500.0,Trabalho,Licenciatura,Casado no civil,Apartamento alugado,2530,2.0,40.0,BOM
F,Sim,Não,3,112500.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,399,5.0,30.0,BOM
F,Não,Não,0,180000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,2986,2.0,33.0,BOM
F,Não,Não,1,112500.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,2560,2.0,27.0,BOM
F,Não,Não,1,112500.0,Trabalho,Licenciatura,Divorciado,Casa / Apartamento,2560,2.0,27.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,135000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1525,2.0,43.0,BOM
F,Não,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,429,2.0,52.0,BOM
F,Não,Não,0,202500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,429,2.0,52.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
F,Não,Não,0,67500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,3382,2.0,51.0,BOM
M,Não,Não,0,99000.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,399,2.0,27.0,BOM
M,Não,Não,0,99000.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,399,2.0,27.0,BOM
M,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
M,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
M,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
M,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
M,Não,Não,0,135000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,62.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Licenciatura,Casado,Apartamento alugado,307,2.0,34.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Licenciatura,Casado,Apartamento alugado,307,2.0,34.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Licenciatura,Casado,Apartamento alugado,307,2.0,34.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Licenciatura,Casado,Apartamento alugado,307,2.0,34.0,BOM
M,Sim,Não,0,157500.0,Trabalho,Licenciatura,Casado,Apartamento alugado,307,2.0,34.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
M,Não,Não,0,121500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,703,2.0,28.0,BOM
F,Não,Não,0,405000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1921,2.0,29.0,BOM
F,Não,Não,0,405000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1921,2.0,29.0,BOM
F,Não,Não,0,405000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1921,2.0,29.0,BOM
F,Não,Não,0,405000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1921,2.0,29.0,BOM
F,Não,Não,0,405000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,1921,2.0,29.0,BOM
M,Não,Não,1,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1617,3.0,32.0,BOM
M,Não,Não,1,157500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1617,3.0,32.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Não,Não,0,157500.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,55.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1768,2.0,37.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1768,2.0,37.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1768,2.0,37.0,BOM
F,Sim,Não,0,112500.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1768,2.0,37.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado no civil,Com os pais,1434,2.0,30.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado no civil,Com os pais,1434,2.0,30.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Casado no civil,Com os pais,1434,2.0,30.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,0,211500.0,Representate comercial,Graduação completa,Casado,Com os pais,4690,2.0,40.0,BOM
F,Não,Não,1,81000.0,Trabalho,Graduação completa,Casado,Casa / Apartamento,3594,3.0,29.0,BOM
F,Não,Não,0,247500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,4904,2.0,45.0,BOM
F,Não,Não,0,247500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,4904,2.0,45.0,BOM
F,Não,Não,0,247500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,4904,2.0,45.0,BOM
F,Não,Não,0,247500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,4904,2.0,45.0,BOM
F,Não,Não,0,247500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,4904,2.0,45.0,BOM
F,Não,Não,0,247500.0,Representate comercial,Licenciatura,Casado no civil,Casa / Apartamento,4904,2.0,45.0,BOM
F,Não,Não,0,90000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Não,0,90000.0,Pensão/Aposentadoria,Licenciatura,Casado,Casa / Apartamento,-365243,2.0,58.0,BOM
F,Não,Não,0,315000.0,Representate comercial,Graduação completa,Casado no civil,Casa / Apartamento,248,2.0,29.0,BOM
F,Não,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,917,2.0,34.0,BOM
F,Não,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,917,2.0,34.0,BOM
F,Não,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,917,2.0,34.0,BOM
F,Não,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,917,2.0,34.0,BOM
F,Não,Não,0,157500.0,Trabalho,Graduação incompleta,Casado,Casa / Apartamento,917,2.0,34.0,BOM
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,126,2.0,28.0,BOM
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,126,2.0,28.0,BOM
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,126,2.0,28.0,BOM
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,126,2.0,28.0,BOM
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,126,2.0,28.0,BOM
M,Sim,Não,0,180000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,126,2.0,28.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação incompleta,Solteiro,Casa / Apartamento,156,1.0,59.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação incompleta,Solteiro,Casa / Apartamento,156,1.0,59.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação incompleta,Solteiro,Casa / Apartamento,156,1.0,59.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Graduação incompleta,Solteiro,Casa / Apartamento,156,1.0,59.0,BOM
M,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1737,2.0,31.0,BOM
M,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1737,2.0,31.0,BOM
M,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1737,2.0,31.0,BOM
M,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1737,2.0,31.0,BOM
M,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1737,2.0,31.0,BOM
M,Não,Não,0,90000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,1737,2.0,31.0,BOM
F,Não,Não,0,270000.0,Trabalho,Licenciatura,Casado,Casa / Apartamento,6457,2.0,39.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,202500.0,Representate comercial,Licenciatura,Casado,Casa / Apartamento,2499,2.0,36.0,BOM
F,Não,Não,0,81000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Não,Não,0,81000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Não,Não,0,81000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Não,Não,0,81000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Não,Não,0,81000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
F,Não,Não,0,81000.0,Pensão/Aposentadoria,Graduação completa,Solteiro,Casa / Apartamento,-365243,1.0,64.0,BOM
M,Sim,Não,0,157500.0,Servidor público,Licenciatura,Divorciado,Casa / Apartamento,460,1.0,52.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Viúvo,Casa / Apartamento,2013,1.0,45.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Viúvo,Casa / Apartamento,2013,1.0,45.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Viúvo,Casa / Apartamento,2013,1.0,45.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Viúvo,Casa / Apartamento,2013,1.0,45.0,BOM
F,Não,Não,0,157500.0,Trabalho,Licenciatura,Viúvo,Casa / Apartamento,2013,1.0,45.0,BOM
F,Sim,Não,2,270000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,7369,4.0,44.0,BOM
F,Sim,Não,2,270000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,7369,4.0,44.0,BOM
F,Sim,Não,2,270000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,7369,4.0,44.0,BOM
F,Sim,Não,2,270000.0,Servidor público,Graduação completa,Casado,Casa / Apartamento,7369,4.0,44.0,BOM
